wnba_player_id,player,pos,team,opp_team,line,prop_type,prop_norm,pick_type,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,standard_line,deviation_level,image_url,game_date,id_status,player_1,player_2,team_1,team_2,TEAM_NAME,TEAM_ID,OVERALL_DEF_SCORE,OVERALL_DEF_RANK,DEF_TIER,is_combo_player,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,unsupported_prop,unsupported_reason,espn_athlete_id,days_rest,is_back_to_back,opp_days_rest,opp_b2b,usage_pct,usage_tier,min_per_game,team_pace,opp_pace,pace_delta,pace_context,star_tier,is_franchise_star,foul_rate_per_36,foul_trouble_risk,b2b_flag,wnba_b2b_weight,b2b_rest_context,hhs_efg_pct,hhs_ts_pct,hhs_per,wnba_context_source
237852,Kelsey Mitchell,G,IND,DAL,4.5,3-PT Made,3ptmade,Demon,11717443,11717443,237852,150721,2026-05-09T13:00:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/NBA/Kelsey_Mitchell_WNBA_player_EIjpvNmrTSUtZ3DS46UvarB1.webp,2026-05-03,OK,,,,,Dallas Wings,3.0,,4.0,Above Avg,0,0.0,2.0,1.0,4.0,3.0,2.0,3.0,0.0,2.0,3.0,2.0,2.0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0,,3142191,1,1,3,0,0.264,high,31.4,95.71,96.34,-0.6300000000000097,medium,2,False,2.293,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
237836,Paige Bueckers,G,DAL,IND,4.5,Assists,ast,Goblin,11717456,11717456,237836,150721,2026-05-09T13:00:00.000-04:00,,,3.5,1,https://static.prizepicks.com/images/players/NBA/Paige_Bueckers_WNBA_player_9Y8nnqPB9PRhUk1Zb4Mlsb5c.webp,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,2.0,7.0,4.0,2.0,8.0,3.0,4.0,9.0,3.0,7.0,4.6,4.9,4.9,2.0,3.0,0.0,0.4,0.4,0.6,0.4,0.6,0,,4433730,3,0,1,1,0.241,medium,33.3,96.34,95.71,0.6300000000000097,medium,2,False,2.486,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
237835,Arike Ogunbowale,G,DAL,IND,3.5,3-PT Made,3ptmade,Demon,11717409,11717409,237835,150721,2026-05-09T13:00:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/NBA/Arike_Ogunbowale_WNBA_player_li5EkQnXby20K9Lhu8gX4Ygc.webp,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,5.0,0.0,4.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,2.2,1.6,1.6,2.0,3.0,0.0,0.4,0.4,0.6,0.2,0.8,0,,3904577,3,0,1,1,0.221,medium,33.3,96.34,95.71,0.6300000000000097,medium,2,False,2.811,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
237835,Arike Ogunbowale,G,DAL,IND,3.5,Assists,ast,Goblin,11717410,11717410,237835,150721,2026-05-09T13:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Arike_Ogunbowale_WNBA_player_li5EkQnXby20K9Lhu8gX4Ygc.webp,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,5.0,1.0,5.0,1.0,1.0,1.0,5.0,2.0,3.0,4.0,2.6,2.8,2.8,2.0,3.0,0.0,0.4,0.4,0.6,0.4,0.6,0,,3904577,3,0,1,1,0.221,medium,33.3,96.34,95.71,0.6300000000000097,medium,2,False,2.811,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
237851,Caitlin Clark,G,IND,DAL,3.5,3-PT Made,3ptmade,Demon,11717427,11717427,237851,150721,2026-05-09T13:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,2026-05-03,OK,,,,,Dallas Wings,3.0,,4.0,Above Avg,0,4.0,2.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.2,2.4,2.4,2.0,3.0,0.0,0.4,0.4,0.6,0.2,0.8,0,,4433403,1,1,3,0,0.287,high,31.0,95.71,96.34,-0.6300000000000097,medium,2,False,3.135,medium,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
237851,Caitlin Clark,G,IND,DAL,3.5,Rebounds,reb,Goblin,11717437,11717437,237851,150721,2026-05-09T13:00:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/NBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,2026-05-03,OK,,,,,Dallas Wings,3.0,,4.0,Above Avg,0,2.0,7.0,4.0,4.0,5.0,2.0,2.0,3.0,8.0,3.0,4.4,4.0,4.0,4.0,1.0,0.0,0.8,0.8,0.2,0.5,0.5,0,,4433403,1,1,3,0,0.287,high,31.0,95.71,96.34,-0.6300000000000097,medium,2,False,3.135,medium,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
237852,Kelsey Mitchell,G,IND,DAL,3.5,3-PT Made,3ptmade,Demon,11717442,11717442,237852,150721,2026-05-09T13:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Kelsey_Mitchell_WNBA_player_EIjpvNmrTSUtZ3DS46UvarB1.webp,2026-05-03,OK,,,,,Dallas Wings,3.0,,4.0,Above Avg,0,0.0,2.0,1.0,4.0,3.0,2.0,3.0,0.0,2.0,3.0,2.0,2.0,2.0,1.0,4.0,0.0,0.2,0.2,0.8,0.1,0.9,0,,3142191,1,1,3,0,0.264,high,31.4,95.71,96.34,-0.6300000000000097,medium,2,False,2.293,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
237836,Paige Bueckers,G,DAL,IND,3.5,Assists,ast,Goblin,11717457,11717457,237836,150721,2026-05-09T13:00:00.000-04:00,,,3.5,2,https://static.prizepicks.com/images/players/NBA/Paige_Bueckers_WNBA_player_9Y8nnqPB9PRhUk1Zb4Mlsb5c.webp,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,2.0,7.0,4.0,2.0,8.0,3.0,4.0,9.0,3.0,7.0,4.6,4.9,4.9,3.0,2.0,0.0,0.6,0.6,0.4,0.6,0.4,0,,4433730,3,0,1,1,0.241,medium,33.3,96.34,95.71,0.6300000000000097,medium,2,False,2.486,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
237836,Paige Bueckers,G,DAL,IND,3.5,Rebounds,reb,Goblin,11739850,11739850,237836,150721,2026-05-09T13:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Paige_Bueckers_WNBA_player_9Y8nnqPB9PRhUk1Zb4Mlsb5c.webp,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,6.0,1.0,3.0,1.0,3.0,2.0,3.0,4.0,2.0,8.0,2.8,3.3,3.3,1.0,4.0,0.0,0.2,0.2,0.8,0.3,0.7,0,,4433730,3,0,1,1,0.241,medium,33.3,96.34,95.71,0.6300000000000097,medium,2,False,2.486,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
237835,Arike Ogunbowale,G,DAL,IND,2.5,3-PT Made,3ptmade,Demon,11717408,11717408,237835,150721,2026-05-09T13:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Arike_Ogunbowale_WNBA_player_li5EkQnXby20K9Lhu8gX4Ygc.webp,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,5.0,0.0,4.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,2.2,1.6,1.6,2.0,3.0,0.0,0.4,0.4,0.6,0.3,0.7,0,,3904577,3,0,1,1,0.221,medium,33.3,96.34,95.71,0.6300000000000097,medium,2,False,2.811,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
237851,Caitlin Clark,G,IND,DAL,2.5,3-PT Made,3ptmade,Goblin,11717426,11717426,237851,150721,2026-05-09T13:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,2026-05-03,OK,,,,,Dallas Wings,3.0,,4.0,Above Avg,0,4.0,2.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.2,2.4,2.4,2.0,3.0,0.0,0.4,0.4,0.6,0.2,0.8,0,,4433403,1,1,3,0,0.287,high,31.0,95.71,96.34,-0.6300000000000097,medium,2,False,3.135,medium,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
237836,Paige Bueckers,G,DAL,IND,2.5,3-PT Made,3ptmade,Demon,11717455,11717455,237836,150721,2026-05-09T13:00:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/NBA/Paige_Bueckers_WNBA_player_9Y8nnqPB9PRhUk1Zb4Mlsb5c.webp,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,4.0,2.0,1.6,1.8,1.8,1.0,4.0,0.0,0.2,0.2,0.8,0.2,0.8,0,,4433730,3,0,1,1,0.241,medium,33.3,96.34,95.71,0.6300000000000097,medium,2,False,2.486,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
237835,Arike Ogunbowale,G,DAL,IND,1.5,3-PT Made,3ptmade,Goblin,11717407,11717407,237835,150721,2026-05-09T13:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Arike_Ogunbowale_WNBA_player_li5EkQnXby20K9Lhu8gX4Ygc.webp,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,5.0,0.0,4.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,2.2,1.6,1.6,2.0,3.0,0.0,0.4,0.4,0.6,0.4,0.6,0,,3904577,3,0,1,1,0.221,medium,33.3,96.34,95.71,0.6300000000000097,medium,2,False,2.811,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
237852,Kelsey Mitchell,G,IND,DAL,1.5,3-PT Made,3ptmade,Goblin,11717441,11717441,237852,150721,2026-05-09T13:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Kelsey_Mitchell_WNBA_player_EIjpvNmrTSUtZ3DS46UvarB1.webp,2026-05-03,OK,,,,,Dallas Wings,3.0,,4.0,Above Avg,0,0.0,2.0,1.0,4.0,3.0,2.0,3.0,0.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,0.0,0.6,0.6,0.4,0.7,0.3,0,,3142191,1,1,3,0,0.264,high,31.4,95.71,96.34,-0.6300000000000097,medium,2,False,2.293,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
237836,Paige Bueckers,G,DAL,IND,1.5,3-PT Made,3ptmade,Demon,11717454,11717454,237836,150721,2026-05-09T13:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Paige_Bueckers_WNBA_player_9Y8nnqPB9PRhUk1Zb4Mlsb5c.webp,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,4.0,2.0,1.6,1.8,1.8,2.0,3.0,0.0,0.4,0.4,0.6,0.5,0.5,0,,4433730,3,0,1,1,0.241,medium,33.3,96.34,95.71,0.6300000000000097,medium,2,False,2.486,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
237851,Caitlin Clark,G,IND,DAL,1.5,3-PT Made,3ptmade,Goblin,11792878,11792878,237851,150721,2026-05-09T13:00:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/NBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,2026-05-03,OK,,,,,Dallas Wings,3.0,,4.0,Above Avg,0,4.0,2.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.2,2.4,2.4,4.0,1.0,0.0,0.8,0.8,0.2,0.7,0.3,0,,4433403,1,1,3,0,0.287,high,31.0,95.71,96.34,-0.6300000000000097,medium,2,False,3.135,medium,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
237853,Aliyah Boston,C-F,IND,DAL,0.5,Double-Double,doubledouble,Demon,11717401,11717401,237853,150721,2026-05-09T13:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Aliyah_Boston_WNBA_player_G6uHubog9X1bQPpQo9lPzFr9.webp,2026-05-03,OK,,,,,Dallas Wings,3.0,,4.0,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:doubledouble,4432831,1,1,3,0,0.215,medium,30.2,95.71,96.34,-0.6300000000000097,medium,2,False,3.695,medium,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
237836,Paige Bueckers,G,DAL,IND,0.5,3-PT Made,3ptmade,Goblin,11717453,11717453,237836,150721,2026-05-09T13:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Paige_Bueckers_WNBA_player_9Y8nnqPB9PRhUk1Zb4Mlsb5c.webp,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,4.0,2.0,1.6,1.8,1.8,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,,4433730,3,0,1,1,0.241,medium,33.3,96.34,95.71,0.6300000000000097,medium,2,False,2.486,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
237843,A'ja Wilson,C,LVA,PHX,23.5,Points,pts,Standard,11844699,11844699,237843,150722,2026-05-09T15:30:00.000-04:00,,,15.5,0,https://static.prizepicks.com/images/players/NBA/A'ja_Wilson_WNBA_player_e1fzWnin9JBoRKYaugxyyP08.webp,2026-05-03,OK,,,,,Phoenix Mercury,11.0,,11.0,Below Avg,0,24.0,20.0,45.0,22.0,19.0,19.0,18.0,31.0,34.0,28.0,26.0,26.0,26.0,2.0,3.0,0.0,0.4,0.4,0.6,0.5,0.5,0,,3149391,6,0,3,0,0.307,high,31.2,94.92,95.81,-0.8900000000000006,medium,1,True,2.192,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
237843,A'ja Wilson,C,LVA,PHX,10.5,Rebounds,reb,Standard,11844701,11844701,237843,150722,2026-05-09T15:30:00.000-04:00,,,7.5,0,https://static.prizepicks.com/images/players/NBA/A'ja_Wilson_WNBA_player_e1fzWnin9JBoRKYaugxyyP08.webp,2026-05-03,OK,,,,,Phoenix Mercury,11.0,,11.0,Below Avg,0,15.0,6.0,3.0,11.0,4.0,4.0,5.0,9.0,14.0,14.0,7.8,8.5,8.5,2.0,3.0,0.0,0.4,0.4,0.6,0.4,0.6,0,,3149391,6,0,3,0,0.307,high,31.2,94.92,95.81,-0.8900000000000006,medium,1,True,2.192,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
237843,A'ja Wilson,C,LVA,PHX,34.5,Points,pts,Demon,11717473,11717473,237843,150722,2026-05-09T15:30:00.000-04:00,,,15.5,2,https://static.prizepicks.com/images/players/NBA/A'ja_Wilson_WNBA_player_e1fzWnin9JBoRKYaugxyyP08.webp,2026-05-03,OK,,,,,Phoenix Mercury,11.0,,11.0,Below Avg,0,24.0,20.0,45.0,22.0,19.0,19.0,18.0,31.0,34.0,28.0,26.0,26.0,26.0,1.0,4.0,0.0,0.2,0.2,0.8,0.1,0.9,0,,3149391,6,0,3,0,0.307,high,31.2,94.92,95.81,-0.8900000000000006,medium,1,True,2.192,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
237843,A'ja Wilson,C,LVA,PHX,29.5,Points,pts,Demon,11717472,11717472,237843,150722,2026-05-09T15:30:00.000-04:00,,,15.5,1,https://static.prizepicks.com/images/players/NBA/A'ja_Wilson_WNBA_player_e1fzWnin9JBoRKYaugxyyP08.webp,2026-05-03,OK,,,,,Phoenix Mercury,11.0,,11.0,Below Avg,0,24.0,20.0,45.0,22.0,19.0,19.0,18.0,31.0,34.0,28.0,26.0,26.0,26.0,1.0,4.0,0.0,0.2,0.2,0.8,0.3,0.7,0,,3149391,6,0,3,0,0.307,high,31.2,94.92,95.81,-0.8900000000000006,medium,1,True,2.192,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
237846,Jackie Young,G,LVA,PHX,24.5,Points,pts,Demon,11717504,11717504,237846,150722,2026-05-09T15:30:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/NBA/Jackie_Young_WNBA_player_xMYZ7NbkZrdioerQcMdWBKG9.webp,2026-05-03,OK,,,,,Phoenix Mercury,11.0,,11.0,Below Avg,0,0.0,0.0,13.0,11.0,20.0,12.0,16.0,17.0,18.0,21.0,8.8,12.8,12.8,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0,,4065870,6,0,3,0,0.231,medium,30.4,94.92,95.81,-0.8900000000000006,medium,1,True,2.842,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
237843,A'ja Wilson,C,LVA,PHX,19.5,Points,pts,Goblin,11717471,11717471,237843,150722,2026-05-09T15:30:00.000-04:00,,,15.5,1,https://static.prizepicks.com/images/players/NBA/A'ja_Wilson_WNBA_player_e1fzWnin9JBoRKYaugxyyP08.webp,2026-05-03,OK,,,,,Phoenix Mercury,11.0,,11.0,Below Avg,0,24.0,20.0,45.0,22.0,19.0,19.0,18.0,31.0,34.0,28.0,26.0,26.0,26.0,4.0,1.0,0.0,0.8,0.8,0.2,0.7,0.3,0,,3149391,6,0,3,0,0.307,high,31.2,94.92,95.81,-0.8900000000000006,medium,1,True,2.192,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
237863,Alyssa Thomas,F,PHX,LVA,19.5,Points,pts,Demon,11717486,11717486,237863,150722,2026-05-09T15:30:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/NBA/Alyssa_Thomas_WNBA_player_c83t6yiGUdTaX15qhECRPsSg.webp,2026-05-03,OK,,,,,,,,,,0,20.0,23.0,17.0,17.0,10.0,19.0,20.0,8.0,4.0,17.0,17.4,15.5,15.5,2.0,3.0,0.0,0.4,0.4,0.6,0.3,0.7,0,,2529140,3,0,6,0,0.238,medium,31.3,95.81,94.92,0.8900000000000006,medium,1,True,2.415,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
237846,Jackie Young,G,LVA,PHX,19.5,Points,pts,Demon,11717503,11717503,237846,150722,2026-05-09T15:30:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Jackie_Young_WNBA_player_xMYZ7NbkZrdioerQcMdWBKG9.webp,2026-05-03,OK,,,,,Phoenix Mercury,11.0,,11.0,Below Avg,0,0.0,0.0,13.0,11.0,20.0,12.0,16.0,17.0,18.0,21.0,8.8,12.8,12.8,1.0,4.0,0.0,0.2,0.2,0.8,0.2,0.8,0,,4065870,6,0,3,0,0.231,medium,30.4,94.92,95.81,-0.8900000000000006,medium,1,True,2.842,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
237863,Alyssa Thomas,F,PHX,LVA,17.5,Points,pts,Demon,11717487,11717487,237863,150722,2026-05-09T15:30:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Alyssa_Thomas_WNBA_player_c83t6yiGUdTaX15qhECRPsSg.webp,2026-05-03,OK,,,,,,,,,,0,20.0,23.0,17.0,17.0,10.0,19.0,20.0,8.0,4.0,17.0,17.4,15.5,15.5,2.0,3.0,0.0,0.4,0.4,0.6,0.4,0.6,0,,2529140,3,0,6,0,0.238,medium,31.3,95.81,94.92,0.8900000000000006,medium,1,True,2.415,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
237846,Jackie Young,G,LVA,PHX,14.5,Points,pts,Goblin,11717502,11717502,237846,150722,2026-05-09T15:30:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Jackie_Young_WNBA_player_xMYZ7NbkZrdioerQcMdWBKG9.webp,2026-05-03,OK,,,,,Phoenix Mercury,11.0,,11.0,Below Avg,0,0.0,0.0,13.0,11.0,20.0,12.0,16.0,17.0,18.0,21.0,8.8,12.8,12.8,1.0,4.0,0.0,0.2,0.2,0.8,0.5,0.5,0,,4065870,6,0,3,0,0.231,medium,30.4,94.92,95.81,-0.8900000000000006,medium,1,True,2.842,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
237843,A'ja Wilson,C,LVA,PHX,13.5,Rebounds,reb,Demon,11717477,11717477,237843,150722,2026-05-09T15:30:00.000-04:00,,,7.5,3,https://static.prizepicks.com/images/players/NBA/A'ja_Wilson_WNBA_player_e1fzWnin9JBoRKYaugxyyP08.webp,2026-05-03,OK,,,,,Phoenix Mercury,11.0,,11.0,Below Avg,0,15.0,6.0,3.0,11.0,4.0,4.0,5.0,9.0,14.0,14.0,7.8,8.5,8.5,1.0,4.0,0.0,0.2,0.2,0.8,0.3,0.7,0,,3149391,6,0,3,0,0.307,high,31.2,94.92,95.81,-0.8900000000000006,medium,1,True,2.192,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
